UTC TIME,ACP SAMPLING TIME,MINUS15VOLT,15VOLT,5VOLT,RCAL,R0,TCGND,VREF1,VREF2,VREF3
2005-01-14T10:32:29:300,4922.75,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T10:32:29:425,4922.875,-14.918,14.473,4.922,0,0,3.945,-1.211,-1.211,-2.5
2005-01-14T10:32:29:550,4923,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:29:675,4923.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:29:800,4923.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:29:925,4923.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:050,4923.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:175,4923.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:300,4923.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:425,4923.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:550,4924,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:675,4924.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:800,4924.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:30:925,4924.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:050,4924.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:175,4924.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:300,4924.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:425,4924.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:550,4925,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:675,4925.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:800,4925.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:31:925,4925.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:050,4925.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:175,4925.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:300,4925.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:425,4925.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:550,4926,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:675,4926.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:800,4926.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:32:925,4926.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:050,4926.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:175,4926.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:300,4926.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:425,4926.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:550,4927,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:675,4927.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:800,4927.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:33:925,4927.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:050,4927.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:175,4927.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:300,4927.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:425,4927.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:550,4928,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:675,4928.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:800,4928.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:34:925,4928.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:050,4928.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:175,4928.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:300,4928.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:425,4928.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:550,4929,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:675,4929.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:800,4929.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:35:925,4929.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:050,4929.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:175,4929.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:300,4929.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:425,4929.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:550,4930,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:675,4930.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:800,4930.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:36:925,4930.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:050,4930.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:175,4930.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:300,4930.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:425,4930.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:550,4931,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:675,4931.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:800,4931.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:37:925,4931.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:050,4931.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:175,4931.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:300,4931.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:425,4931.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:550,4932,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:675,4932.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:800,4932.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:38:925,4932.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:050,4932.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:175,4932.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:300,4932.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:425,4932.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:550,4933,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:675,4933.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:800,4933.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:39:925,4933.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:050,4933.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:175,4933.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:300,4933.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:425,4933.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:550,4934,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:675,4934.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:800,4934.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:40:925,4934.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:050,4934.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:175,4934.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:300,4934.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:425,4934.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:550,4935,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:675,4935.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:800,4935.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:41:925,4935.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:050,4935.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:175,4935.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:300,4935.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:425,4935.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:550,4936,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:675,4936.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:800,4936.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:42:925,4936.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:050,4936.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:175,4936.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:300,4936.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:425,4936.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:550,4937,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:675,4937.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:800,4937.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:43:925,4937.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:050,4937.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:175,4937.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:300,4937.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:425,4937.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:550,4938,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:675,4938.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:800,4938.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:44:925,4938.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:050,4938.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:175,4938.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:300,4938.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:425,4938.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:550,4939,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:675,4939.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:800,4939.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:45:925,4939.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:050,4939.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:175,4939.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:300,4939.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:425,4939.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:550,4940,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:675,4940.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:800,4940.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:46:925,4940.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:050,4940.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:175,4940.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:300,4940.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:425,4940.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:550,4941,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:675,4941.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:800,4941.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:47:925,4941.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:050,4941.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:175,4941.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:300,4941.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:425,4941.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:550,4942,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:675,4942.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:800,4942.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:48:925,4942.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:050,4942.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:175,4942.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:300,4942.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:425,4942.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:550,4943,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:675,4943.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:800,4943.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:49:925,4943.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:050,4943.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:175,4943.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:300,4943.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:425,4943.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:550,4944,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:675,4944.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:800,4944.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:50:925,4944.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:050,4944.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:175,4944.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:300,4944.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:425,4944.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:550,4945,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:675,4945.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:800,4945.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:51:925,4945.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:050,4945.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:175,4945.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:300,4945.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:425,4945.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:550,4946,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:675,4946.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:800,4946.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:52:925,4946.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:050,4946.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:175,4946.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:300,4946.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:425,4946.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:550,4947,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:675,4947.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:800,4947.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:53:925,4947.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:050,4947.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:175,4947.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:300,4947.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:425,4947.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:550,4948,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:675,4948.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:800,4948.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:54:925,4948.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:050,4948.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:175,4948.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:300,4948.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:425,4948.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:550,4949,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:675,4949.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:800,4949.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:55:925,4949.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:050,4949.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:175,4949.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:300,4949.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:425,4949.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:550,4950,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:675,4950.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:800,4950.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:56:925,4950.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:050,4950.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:175,4950.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:300,4950.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:425,4950.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:550,4951,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:675,4951.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:800,4951.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:57:925,4951.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:050,4951.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:175,4951.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:300,4951.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:425,4951.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:550,4952,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:675,4952.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:800,4952.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:58:925,4952.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:050,4952.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:175,4952.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:300,4952.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:425,4952.875,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:550,4953,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:675,4953.125,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:800,4953.25,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:32:59:925,4953.375,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:33:00:050,4953.5,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:33:00:175,4953.625,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
2005-01-14T10:33:00:300,4953.75,-14.918,14.473,4.922,0,0,3.945,-1.25,-1.211,-2.5
