EARTH RECEIVED TIME (UTC),SKY FREQUENCY (HZ)
2005-01-14T11:41:19.000,2040007943
2005-01-14T11:41:21.000,2040007943
2005-01-14T11:41:23.000,2040007942
2005-01-14T11:41:25.000,2040007942
2005-01-14T11:41:27.000,2040007943
2005-01-14T11:41:29.000,2040007942
2005-01-14T11:41:31.000,2040007941
2005-01-14T11:41:33.000,2040007941
2005-01-14T11:41:35.000,2040007940
2005-01-14T11:41:37.000,2040007940
2005-01-14T11:41:39.000,2040007939
2005-01-14T11:41:41.000,2040007939
2005-01-14T11:41:43.000,2040007938
2005-01-14T11:41:45.000,2040007938
2005-01-14T11:41:47.000,2040007937
2005-01-14T11:43:27.000,2040007917
2005-01-14T11:43:29.000,2040007917
2005-01-14T11:43:31.000,2040007917
2005-01-14T11:43:33.000,2040007916
2005-01-14T11:43:35.000,2040007916
2005-01-14T11:43:37.000,2040007916
2005-01-14T11:43:39.000,2040007915
2005-01-14T11:43:41.000,2040007914
2005-01-14T11:43:43.000,2040007914
2005-01-14T11:43:45.000,2040007914
2005-01-14T11:43:47.000,2040007913
2005-01-14T11:43:49.000,2040007912
2005-01-14T11:43:51.000,2040007912
2005-01-14T11:43:53.000,2040007911
2005-01-14T11:43:55.000,2040007911
2005-01-14T11:43:57.000,2040007911
2005-01-14T11:43:59.000,2040007911
2005-01-14T11:44:01.000,2040007910
2005-01-14T11:44:03.000,2040007910
2005-01-14T11:44:05.000,2040007911
2005-01-14T11:44:07.000,2040007910
2005-01-14T11:44:09.000,2040007909
2005-01-14T11:44:11.000,2040007909
2005-01-14T11:44:13.000,2040007909
2005-01-14T11:44:15.000,2040007909
2005-01-14T11:44:17.000,2040007909
2005-01-14T11:44:19.000,2040007908
2005-01-14T11:44:21.000,2040007907
2005-01-14T11:44:23.000,2040007907
2005-01-14T11:44:25.000,2040007906
2005-01-14T11:44:27.000,2040007906
2005-01-14T11:44:29.000,2040007905
2005-01-14T11:44:31.000,2040007905
2005-01-14T11:44:33.000,2040007905
2005-01-14T11:44:35.000,2040007904
2005-01-14T11:44:37.000,2040007904
2005-01-14T11:44:39.000,2040007903
2005-01-14T11:44:41.000,2040007902
2005-01-14T11:44:43.000,2040007903
2005-01-14T11:44:45.000,2040007903
2005-01-14T11:44:47.000,2040007903
2005-01-14T11:44:49.000,2040007902
2005-01-14T11:44:51.000,2040007901
2005-01-14T11:44:53.000,2040007901
2005-01-14T11:44:55.000,2040007900
2005-01-14T11:44:57.000,2040007900
2005-01-14T11:44:59.000,2040007900
2005-01-14T11:45:01.000,2040007900
2005-01-14T11:46:25.000,2040007882
2005-01-14T11:46:27.000,2040007883
2005-01-14T11:46:29.000,2040007883
2005-01-14T11:46:31.000,2040007882
2005-01-14T11:46:33.000,2040007881
2005-01-14T11:46:35.000,2040007881
2005-01-14T11:46:37.000,2040007881
2005-01-14T11:46:39.000,2040007881
2005-01-14T11:46:41.000,2040007882
2005-01-14T11:46:43.000,2040007882
2005-01-14T11:46:45.000,2040007880
2005-01-14T11:46:47.000,2040007879
2005-01-14T11:46:49.000,2040007879
2005-01-14T11:46:51.000,2040007879
2005-01-14T11:46:53.000,2040007879
2005-01-14T11:46:55.000,2040007878
2005-01-14T11:46:57.000,2040007877
2005-01-14T11:46:59.000,2040007877
2005-01-14T11:47:01.000,2040007877
2005-01-14T11:47:03.000,2040007876
2005-01-14T11:47:05.000,2040007876
2005-01-14T11:47:07.000,2040007876
2005-01-14T11:47:09.000,2040007876
2005-01-14T11:47:11.000,2040007875
2005-01-14T11:47:13.000,2040007874
2005-01-14T11:47:15.000,2040007875
2005-01-14T11:47:17.000,2040007874
2005-01-14T11:47:19.000,2040007874
2005-01-14T11:47:21.000,2040007874
2005-01-14T11:47:23.000,2040007873
2005-01-14T11:47:25.000,2040007874
2005-01-14T11:47:27.000,2040007873
2005-01-14T11:47:29.000,2040007872
2005-01-14T11:47:31.000,2040007872
2005-01-14T11:47:33.000,2040007871
2005-01-14T11:47:35.000,2040007871
2005-01-14T11:47:37.000,2040007871
2005-01-14T11:47:39.000,2040007870
2005-01-14T11:47:41.000,2040007870
2005-01-14T11:47:43.000,2040007870
2005-01-14T11:47:45.000,2040007869
2005-01-14T11:47:47.000,2040007869
2005-01-14T11:47:49.000,2040007868
2005-01-14T11:47:51.000,2040007869
2005-01-14T11:47:53.000,2040007868
2005-01-14T11:47:55.000,2040007867
2005-01-14T11:47:57.000,2040007867
2005-01-14T11:47:59.000,2040007866
2005-01-14T11:48:01.000,2040007865
2005-01-14T11:48:03.000,2040007866
2005-01-14T11:48:05.000,2040007866
2005-01-14T11:48:07.000,2040007865
2005-01-14T11:49:25.000,2040007853
2005-01-14T11:49:27.000,2040007853
2005-01-14T11:49:29.000,2040007852
2005-01-14T11:49:31.000,2040007853
2005-01-14T11:49:33.000,2040007852
2005-01-14T11:49:35.000,2040007852
2005-01-14T11:49:37.000,2040007852
2005-01-14T11:49:39.000,2040007851
2005-01-14T11:49:41.000,2040007851
2005-01-14T11:49:43.000,2040007850
2005-01-14T11:49:45.000,2040007850
2005-01-14T11:49:47.000,2040007850
2005-01-14T11:49:49.000,2040007849
2005-01-14T11:49:51.000,2040007848
2005-01-14T11:49:53.000,2040007847
2005-01-14T11:49:55.000,2040007847
2005-01-14T11:49:57.000,2040007847
2005-01-14T11:49:59.000,2040007848
2005-01-14T11:50:01.000,2040007847
2005-01-14T11:50:03.000,2040007847
2005-01-14T11:50:05.000,2040007846
2005-01-14T11:50:07.000,2040007845
2005-01-14T11:50:11.000,2040007844
2005-01-14T11:50:13.000,2040007844
2005-01-14T11:50:15.000,2040007843
2005-01-14T11:50:17.000,2040007843
2005-01-14T11:50:19.000,2040007843
2005-01-14T11:50:23.000,2040007843
2005-01-14T11:50:25.000,2040007843
2005-01-14T11:50:27.000,2040007842
2005-01-14T11:50:29.000,2040007841
2005-01-14T11:50:31.000,2040007840
2005-01-14T11:50:33.000,2040007841
2005-01-14T11:50:35.000,2040007841
2005-01-14T11:50:37.000,2040007840
2005-01-14T11:50:43.000,2040007839
2005-01-14T11:50:45.000,2040007838
2005-01-14T11:50:47.000,2040007837
2005-01-14T11:50:49.000,2040007838
2005-01-14T11:50:51.000,2040007837
2005-01-14T11:50:53.000,2040007837
2005-01-14T11:50:57.000,2040007836
2005-01-14T11:50:59.000,2040007836
2005-01-14T11:51:01.000,2040007835
2005-01-14T11:51:03.000,2040007836
2005-01-14T11:51:05.000,2040007834
2005-01-14T11:51:07.000,2040007834
2005-01-14T11:51:09.000,2040007834
2005-01-14T11:52:27.000,2040007818
2005-01-14T11:52:29.000,2040007819
2005-01-14T11:52:31.000,2040007818
2005-01-14T11:52:33.000,2040007818
2005-01-14T11:52:35.000,2040007818
2005-01-14T11:52:37.000,2040007818
2005-01-14T11:52:39.000,2040007818
2005-01-14T11:52:41.000,2040007817
2005-01-14T11:52:43.000,2040007816
2005-01-14T11:52:45.000,2040007816
2005-01-14T11:52:47.000,2040007817
2005-01-14T11:52:49.000,2040007816
2005-01-14T11:52:51.000,2040007815
2005-01-14T11:52:53.000,2040007814
2005-01-14T11:52:55.000,2040007815
2005-01-14T11:52:57.000,2040007815
2005-01-14T11:52:59.000,2040007813
2005-01-14T11:53:01.000,2040007813
2005-01-14T11:53:03.000,2040007813
2005-01-14T11:53:05.000,2040007814
2005-01-14T11:53:07.000,2040007812
2005-01-14T11:53:09.000,2040007811
2005-01-14T11:53:11.000,2040007811
2005-01-14T11:53:13.000,2040007812
2005-01-14T11:53:15.000,2040007811
2005-01-14T11:53:17.000,2040007810
2005-01-14T11:53:19.000,2040007810
2005-01-14T11:53:21.000,2040007809
2005-01-14T11:53:23.000,2040007809
2005-01-14T11:53:25.000,2040007808
2005-01-14T11:53:27.000,2040007808
2005-01-14T11:53:29.000,2040007808
2005-01-14T11:53:31.000,2040007807
2005-01-14T11:53:33.000,2040007806
2005-01-14T11:53:35.000,2040007806
2005-01-14T11:53:37.000,2040007805
2005-01-14T11:53:39.000,2040007806
2005-01-14T11:53:41.000,2040007806
2005-01-14T11:53:43.000,2040007804
2005-01-14T11:53:45.000,2040007804
2005-01-14T11:53:47.000,2040007805
2005-01-14T11:53:49.000,2040007804
2005-01-14T11:53:51.000,2040007804
2005-01-14T11:53:53.000,2040007803
2005-01-14T11:53:55.000,2040007804
2005-01-14T11:53:57.000,2040007803
2005-01-14T11:53:59.000,2040007802
2005-01-14T11:54:01.000,2040007802
2005-01-14T11:54:03.000,2040007801
2005-01-14T11:54:05.000,2040007800
2005-01-14T11:55:25.000,2040007788
2005-01-14T11:55:27.000,2040007788
2005-01-14T11:55:29.000,2040007788
2005-01-14T11:55:31.000,2040007788
2005-01-14T11:55:33.000,2040007786
2005-01-14T11:55:35.000,2040007786
2005-01-14T11:55:37.000,2040007785
2005-01-14T11:55:39.000,2040007786
2005-01-14T11:55:41.000,2040007785
2005-01-14T11:55:43.000,2040007784
2005-01-14T11:55:45.000,2040007784
2005-01-14T11:55:47.000,2040007784
2005-01-14T11:55:49.000,2040007783
2005-01-14T11:55:51.000,2040007783
2005-01-14T11:55:53.000,2040007783
2005-01-14T11:55:55.000,2040007783
2005-01-14T11:55:57.000,2040007782
2005-01-14T11:55:59.000,2040007782
2005-01-14T11:56:01.000,2040007781
2005-01-14T11:56:03.000,2040007781
2005-01-14T11:56:05.000,2040007780
2005-01-14T11:56:07.000,2040007780
2005-01-14T11:56:09.000,2040007780
2005-01-14T11:56:11.000,2040007780
2005-01-14T11:56:13.000,2040007779
2005-01-14T11:56:15.000,2040007779
2005-01-14T11:56:17.000,2040007778
2005-01-14T11:56:19.000,2040007778
2005-01-14T11:56:21.000,2040007777
2005-01-14T11:56:23.000,2040007777
2005-01-14T11:56:25.000,2040007777
2005-01-14T11:56:27.000,2040007776
2005-01-14T11:56:29.000,2040007776
2005-01-14T11:56:31.000,2040007775
2005-01-14T11:56:33.000,2040007774
2005-01-14T11:56:35.000,2040007773
2005-01-14T11:56:37.000,2040007774
2005-01-14T11:56:39.000,2040007773
2005-01-14T11:56:41.000,2040007773
2005-01-14T11:56:43.000,2040007772
2005-01-14T11:56:45.000,2040007772
2005-01-14T11:56:47.000,2040007772
2005-01-14T11:56:49.000,2040007772
2005-01-14T11:56:51.000,2040007773
2005-01-14T11:56:53.000,2040007772
2005-01-14T11:56:55.000,2040007772
2005-01-14T11:56:57.000,2040007771
2005-01-14T11:56:59.000,2040007771
2005-01-14T11:57:01.000,2040007771
2005-01-14T11:57:03.000,2040007771
2005-01-14T11:57:07.000,2040007769
2005-01-14T11:58:25.000,2040007755
2005-01-14T11:58:27.000,2040007755
2005-01-14T11:58:29.000,2040007755
2005-01-14T11:58:31.000,2040007755
2005-01-14T11:58:33.000,2040007754
2005-01-14T11:58:35.000,2040007754
2005-01-14T11:58:37.000,2040007753
2005-01-14T11:58:39.000,2040007753
2005-01-14T11:58:41.000,2040007754
2005-01-14T11:58:43.000,2040007754
2005-01-14T11:58:45.000,2040007752
2005-01-14T11:58:47.000,2040007752
2005-01-14T11:58:49.000,2040007752
2005-01-14T11:58:51.000,2040007752
2005-01-14T11:58:53.000,2040007751
2005-01-14T11:58:55.000,2040007751
2005-01-14T11:58:57.000,2040007750
2005-01-14T11:58:59.000,2040007749
2005-01-14T11:59:01.000,2040007749
2005-01-14T11:59:03.000,2040007749
2005-01-14T11:59:05.000,2040007748
2005-01-14T11:59:07.000,2040007749
2005-01-14T11:59:09.000,2040007749
2005-01-14T11:59:13.000,2040007748
2005-01-14T11:59:15.000,2040007747
2005-01-14T11:59:17.000,2040007746
2005-01-14T11:59:19.000,2040007746
2005-01-14T11:59:21.000,2040007745
2005-01-14T11:59:23.000,2040007746
2005-01-14T11:59:25.000,2040007746
2005-01-14T11:59:27.000,2040007745
2005-01-14T11:59:29.000,2040007745
2005-01-14T11:59:31.000,2040007744
2005-01-14T11:59:33.000,2040007743
2005-01-14T11:59:35.000,2040007742
2005-01-14T11:59:37.000,2040007742
2005-01-14T11:59:39.000,2040007740
2005-01-14T11:59:41.000,2040007743
2005-01-14T11:59:43.000,2040007742
2005-01-14T11:59:45.000,2040007742
2005-01-14T11:59:47.000,2040007739
2005-01-14T11:59:49.000,2040007740
2005-01-14T11:59:51.000,2040007740
2005-01-14T11:59:53.000,2040007740
2005-01-14T11:59:55.000,2040007739
2005-01-14T11:59:57.000,2040007738
2005-01-14T11:59:59.000,2040007739
2005-01-14T12:00:01.000,2040007740
2005-01-14T12:00:03.000,2040007740
2005-01-14T12:00:05.000,2040007739
2005-01-14T12:00:07.000,2040007738
2005-01-14T12:01:25.000,2040007724
2005-01-14T12:01:27.000,2040007725
2005-01-14T12:01:29.000,2040007724
2005-01-14T12:01:31.000,2040007723
2005-01-14T12:01:33.000,2040007724
2005-01-14T12:01:35.000,2040007723
2005-01-14T12:01:37.000,2040007722
2005-01-14T12:01:39.000,2040007721
2005-01-14T12:01:41.000,2040007722
2005-01-14T12:01:43.000,2040007721
2005-01-14T12:01:45.000,2040007720
2005-01-14T12:01:47.000,2040007721
2005-01-14T12:01:49.000,2040007720
2005-01-14T12:01:51.000,2040007720
2005-01-14T12:01:53.000,2040007719
2005-01-14T12:01:55.000,2040007720
2005-01-14T12:01:57.000,2040007719
2005-01-14T12:01:59.000,2040007718
2005-01-14T12:02:01.000,2040007717
2005-01-14T12:02:03.000,2040007717
2005-01-14T12:02:05.000,2040007716
2005-01-14T12:02:07.000,2040007717
2005-01-14T12:02:09.000,2040007717
2005-01-14T12:02:11.000,2040007717
2005-01-14T12:02:15.000,2040007716
2005-01-14T12:02:17.000,2040007714
2005-01-14T12:02:19.000,2040007714
2005-01-14T12:02:21.000,2040007715
2005-01-14T12:02:25.000,2040007714
2005-01-14T12:02:27.000,2040007713
2005-01-14T12:02:29.000,2040007711
2005-01-14T12:02:31.000,2040007712
2005-01-14T12:02:33.000,2040007712
2005-01-14T12:02:35.000,2040007711
2005-01-14T12:02:37.000,2040007711
2005-01-14T12:02:39.000,2040007711
2005-01-14T12:02:41.000,2040007710
2005-01-14T12:02:43.000,2040007712
2005-01-14T12:02:45.000,2040007709
2005-01-14T12:02:47.000,2040007709
2005-01-14T12:02:49.000,2040007710
2005-01-14T12:02:51.000,2040007709
2005-01-14T12:02:53.000,2040007709
2005-01-14T12:02:55.000,2040007708
2005-01-14T12:02:59.000,2040007708
2005-01-14T12:03:01.000,2040007707
2005-01-14T12:03:05.000,2040007707
2005-01-14T12:03:07.000,2040007707
