UTC TIME,ACP SAMPLING TIME,PTPM-PUMP MOTOR TEMPERATURE,PUMP SPEED,PUMP CURRENT
2005-01-14T10:34:44:800,5058.25,-15.894,21041.28,1.781
2005-01-14T10:34:44:925,5058.375,-15.894,21041.28,1.781
2005-01-14T10:34:45:050,5058.5,-15.894,21041.28,1.765
2005-01-14T10:34:45:175,5058.625,-15.894,21041.28,1.765
2005-01-14T10:34:45:300,5058.75,-15.894,21041.28,1.765
2005-01-14T10:34:45:425,5058.875,-15.894,21041.28,1.765
2005-01-14T10:34:45:550,5059,-15.894,21041.28,1.781
2005-01-14T10:34:45:675,5059.125,-15.894,21041.28,1.781
2005-01-14T10:34:45:800,5059.25,-15.894,21041.28,1.765
2005-01-14T10:34:45:925,5059.375,-15.894,21041.28,1.765
2005-01-14T10:34:46:050,5059.5,-15.894,21041.28,1.781
2005-01-14T10:34:46:175,5059.625,-15.894,21041.28,1.781
2005-01-14T10:34:46:300,5059.75,-15.894,21041.28,1.765
2005-01-14T10:34:46:425,5059.875,-15.894,21041.28,1.765
2005-01-14T10:34:46:550,5060,-15.894,21041.28,1.781
2005-01-14T10:34:46:675,5060.125,-15.894,21041.28,1.781
2005-01-14T10:34:46:800,5060.25,-15.894,21479.64,1.765
2005-01-14T10:34:46:925,5060.375,-15.894,21479.64,1.765
2005-01-14T10:34:47:050,5060.5,-15.894,21479.64,1.765
2005-01-14T10:34:47:175,5060.625,-15.894,21479.64,1.765
2005-01-14T10:34:47:300,5060.75,-15.894,21041.28,1.781
2005-01-14T10:34:47:425,5060.875,-15.894,21041.28,1.781
2005-01-14T10:34:47:550,5061,-15.894,21041.28,1.765
2005-01-14T10:34:47:675,5061.125,-15.894,21041.28,1.765
2005-01-14T10:34:47:800,5061.25,-15.894,21041.28,1.781
2005-01-14T10:34:47:925,5061.375,-15.894,21041.28,1.781
2005-01-14T10:34:48:050,5061.5,-15.894,21041.28,1.765
2005-01-14T10:34:48:175,5061.625,-15.894,21041.28,1.765
2005-01-14T10:34:48:300,5061.75,-15.894,21041.28,1.765
2005-01-14T10:34:48:425,5061.875,-15.894,21041.28,1.765
2005-01-14T10:34:48:550,5062,-15.894,21041.28,1.765
2005-01-14T10:34:48:675,5062.125,-15.894,21041.28,1.765
2005-01-14T10:34:48:800,5062.25,-15.894,21041.28,1.765
2005-01-14T10:34:48:925,5062.375,-15.894,21041.28,1.765
2005-01-14T10:34:49:050,5062.5,-15.894,21041.28,1.765
2005-01-14T10:34:49:175,5062.625,-15.894,21041.28,1.765
2005-01-14T10:34:49:300,5062.75,-15.894,21041.28,1.765
2005-01-14T10:34:49:425,5062.875,-15.894,21041.28,1.765
2005-01-14T10:34:49:550,5063,-15.894,21041.28,1.765
2005-01-14T10:34:49:675,5063.125,-15.894,21041.28,1.765
2005-01-14T10:34:49:800,5063.25,-16.883,21041.28,1.765
2005-01-14T10:34:49:925,5063.375,-16.883,21041.28,1.765
2005-01-14T10:34:50:050,5063.5,-16.883,21041.28,1.765
2005-01-14T10:34:50:175,5063.625,-16.883,21041.28,1.765
2005-01-14T10:34:50:300,5063.75,-16.883,21041.28,1.765
2005-01-14T10:34:50:425,5063.875,-16.883,21041.28,1.765
2005-01-14T10:34:50:550,5064,-16.883,21041.28,1.765
2005-01-14T10:34:50:675,5064.125,-16.883,21041.28,1.765
2005-01-14T10:34:50:800,5064.25,-16.883,21041.28,1.765
2005-01-14T10:34:50:925,5064.375,-16.883,21041.28,1.765
2005-01-14T10:34:51:050,5064.5,-16.883,21041.28,1.765
2005-01-14T10:34:51:175,5064.625,-16.883,21041.28,1.765
2005-01-14T10:34:51:300,5064.75,-16.883,21041.28,1.765
2005-01-14T10:34:51:425,5064.875,-16.883,21041.28,1.765
2005-01-14T10:34:51:550,5065,-16.883,21041.28,1.765
2005-01-14T10:34:51:675,5065.125,-16.883,21041.28,1.765
2005-01-14T10:34:51:800,5065.25,-16.883,21041.28,1.765
2005-01-14T10:34:51:925,5065.375,-16.883,21041.28,1.765
2005-01-14T10:34:52:050,5065.5,-16.883,21041.28,1.765
2005-01-14T10:34:52:175,5065.625,-16.883,21041.28,1.765
2005-01-14T10:34:52:300,5065.75,-16.883,21041.28,1.765
2005-01-14T10:34:52:425,5065.875,-16.883,21041.28,1.765
2005-01-14T10:34:52:550,5066,-16.883,20602.92,1.765
2005-01-14T10:34:52:675,5066.125,-16.883,20602.92,1.765
2005-01-14T10:34:52:800,5066.25,-16.883,21041.28,1.765
2005-01-14T10:34:52:925,5066.375,-16.883,21041.28,1.765
2005-01-14T10:34:53:050,5066.5,-16.883,21479.64,1.781
2005-01-14T10:34:53:175,5066.625,-16.883,21479.64,1.781
2005-01-14T10:34:53:300,5066.75,-16.883,21041.28,1.781
2005-01-14T10:34:53:425,5066.875,-16.883,21041.28,1.781
2005-01-14T10:34:53:550,5067,-16.883,21479.64,1.781
2005-01-14T10:34:53:675,5067.125,-16.883,21479.64,1.781
2005-01-14T10:34:53:800,5067.25,-16.883,21479.64,1.781
2005-01-14T10:34:53:925,5067.375,-16.883,21479.64,1.781
2005-01-14T10:34:54:050,5067.5,-16.883,21041.28,1.781
2005-01-14T10:34:54:175,5067.625,-16.883,21041.28,1.781
2005-01-14T10:34:54:300,5067.75,-16.883,21479.64,1.781
2005-01-14T10:34:54:425,5067.875,-16.883,21479.64,1.781
2005-01-14T10:34:54:550,5068,-16.883,21041.28,1.781
2005-01-14T10:34:54:675,5068.125,-16.883,21041.28,1.781
2005-01-14T10:34:54:800,5068.25,-16.883,21041.28,1.797
2005-01-14T10:34:54:925,5068.375,-16.883,21041.28,1.797
2005-01-14T10:34:55:050,5068.5,-16.883,21041.28,1.797
2005-01-14T10:34:55:175,5068.625,-16.883,21041.28,1.797
2005-01-14T10:34:55:300,5068.75,-16.883,21479.64,1.797
2005-01-14T10:34:55:425,5068.875,-16.883,21479.64,1.797
2005-01-14T10:34:55:550,5069,-16.883,21041.28,1.797
2005-01-14T10:34:55:675,5069.125,-16.883,21041.28,1.797
2005-01-14T10:34:55:800,5069.25,-16.883,21479.64,1.797
2005-01-14T10:34:55:925,5069.375,-16.883,21479.64,1.797
2005-01-14T10:34:56:050,5069.5,-16.883,21041.28,1.797
2005-01-14T10:34:56:175,5069.625,-16.883,21041.28,1.797
2005-01-14T10:34:56:300,5069.75,-16.883,21041.28,1.797
2005-01-14T10:34:56:425,5069.875,-16.883,21041.28,1.797
2005-01-14T10:34:56:550,5070,-16.883,21041.28,1.813
2005-01-14T10:34:56:675,5070.125,-16.883,21041.28,1.813
2005-01-14T10:34:56:800,5070.25,-16.883,21479.64,1.813
2005-01-14T10:34:56:925,5070.375,-16.883,21479.64,1.813
2005-01-14T10:34:57:050,5070.5,-16.883,21041.28,1.813
2005-01-14T10:34:57:175,5070.625,-16.883,21041.28,1.813
2005-01-14T10:34:57:300,5070.75,-16.883,21041.28,1.813
2005-01-14T10:34:57:425,5070.875,-16.883,21041.28,1.813
2005-01-14T10:34:57:550,5071,-16.883,21041.28,1.797
2005-01-14T10:34:57:675,5071.125,-16.883,21041.28,1.797
2005-01-14T10:34:57:800,5071.25,-16.883,21041.28,1.797
2005-01-14T10:34:57:925,5071.375,-16.883,21041.28,1.797
2005-01-14T10:34:58:050,5071.5,-16.883,21041.28,1.797
2005-01-14T10:34:58:175,5071.625,-16.883,21041.28,1.797
2005-01-14T10:34:58:300,5071.75,-16.883,21479.64,1.797
2005-01-14T10:34:58:425,5071.875,-16.883,21479.64,1.797
2005-01-14T10:34:58:550,5072,-16.883,21041.28,1.797
2005-01-14T10:34:58:675,5072.125,-16.883,21041.28,1.797
2005-01-14T10:34:58:800,5072.25,-16.883,21041.28,1.797
2005-01-14T10:34:58:925,5072.375,-16.883,21041.28,1.797
2005-01-14T10:34:59:050,5072.5,-16.883,21041.28,1.797
2005-01-14T10:34:59:175,5072.625,-16.883,21041.28,1.797
2005-01-14T10:34:59:300,5072.75,-16.883,21479.64,1.797
2005-01-14T10:34:59:425,5072.875,-16.883,21479.64,1.797
2005-01-14T10:34:59:550,5073,-16.883,21041.28,1.797
2005-01-14T10:34:59:675,5073.125,-16.883,21041.28,1.797
2005-01-14T10:34:59:800,5073.25,-16.883,21041.28,1.797
2005-01-14T10:34:59:925,5073.375,-16.883,21041.28,1.797
2005-01-14T10:35:00:050,5073.5,-16.883,21041.28,1.813
2005-01-14T10:35:00:175,5073.625,-16.883,21041.28,1.813
2005-01-14T10:35:00:300,5073.75,-16.883,21041.28,1.797
2005-01-14T10:35:00:425,5073.875,-16.883,21041.28,1.797
2005-01-14T10:35:00:550,5074,-16.883,21041.28,1.797
2005-01-14T10:35:00:675,5074.125,-16.883,21041.28,1.797
2005-01-14T10:35:00:800,5074.25,-16.883,21041.28,1.781
2005-01-14T10:35:00:925,5074.375,-16.883,21041.28,1.781
2005-01-14T10:35:01:050,5074.5,-16.883,21041.28,1.781
2005-01-14T10:35:01:175,5074.625,-16.883,21041.28,1.781
2005-01-14T10:35:01:300,5074.75,-16.883,21041.28,1.797
2005-01-14T10:35:01:425,5074.875,-16.883,21041.28,1.797
2005-01-14T10:35:01:550,5075,-16.883,21041.28,1.781
2005-01-14T10:35:01:675,5075.125,-16.883,21041.28,1.781
2005-01-14T10:35:01:800,5075.25,-16.883,21041.28,1.781
2005-01-14T10:35:01:925,5075.375,-16.883,21041.28,1.781
2005-01-14T10:35:02:050,5075.5,-16.883,21041.28,1.781
2005-01-14T10:35:02:175,5075.625,-16.883,21041.28,1.781
2005-01-14T10:35:02:300,5075.75,-16.883,21041.28,1.781
2005-01-14T10:35:02:425,5075.875,-16.883,21041.28,1.781
2005-01-14T10:35:02:550,5076,-16.883,21041.28,1.765
2005-01-14T10:35:02:675,5076.125,-16.883,21041.28,1.765
2005-01-14T10:35:02:800,5076.25,-16.883,21041.28,1.765
2005-01-14T10:35:02:925,5076.375,-16.883,21041.28,1.765
2005-01-14T10:35:03:050,5076.5,-16.883,21041.28,1.765
2005-01-14T10:35:03:175,5076.625,-16.883,21041.28,1.765
2005-01-14T10:35:03:300,5076.75,-16.883,21041.28,1.765
2005-01-14T10:35:03:425,5076.875,-16.883,21041.28,1.765
2005-01-14T10:35:03:550,5077,-16.883,21041.28,1.765
2005-01-14T10:35:03:675,5077.125,-16.883,21041.28,1.765
2005-01-14T10:35:03:800,5077.25,-16.883,21041.28,1.765
2005-01-14T10:35:03:925,5077.375,-16.883,21041.28,1.765
2005-01-14T10:35:04:050,5077.5,-16.883,21041.28,1.765
2005-01-14T10:35:04:175,5077.625,-16.883,21041.28,1.765
2005-01-14T10:35:04:300,5077.75,-16.883,21041.28,1.765
2005-01-14T10:35:04:425,5077.875,-16.883,21041.28,1.765
2005-01-14T10:35:04:550,5078,-16.883,21041.28,1.765
2005-01-14T10:35:04:675,5078.125,-16.883,21041.28,1.765
2005-01-14T10:35:04:800,5078.25,-16.883,20602.92,1.765
2005-01-14T10:35:04:925,5078.375,-16.883,20602.92,1.765
2005-01-14T10:35:05:050,5078.5,-16.883,21041.28,1.765
2005-01-14T10:35:05:175,5078.625,-16.883,21041.28,1.765
2005-01-14T10:35:05:300,5078.75,-16.883,21041.28,1.765
2005-01-14T10:35:05:425,5078.875,-16.883,21041.28,1.765
2005-01-14T10:35:05:550,5079,-16.883,21479.64,1.813
2005-01-14T10:35:05:675,5079.125,-16.883,21479.64,1.813
2005-01-14T10:35:05:800,5079.25,-16.883,21041.28,1.781
2005-01-14T10:35:05:925,5079.375,-16.883,21041.28,1.781
2005-01-14T10:35:06:050,5079.5,-16.883,21479.64,1.781
2005-01-14T10:35:06:175,5079.625,-16.883,21479.64,1.781
2005-01-14T10:35:06:300,5079.75,-16.883,21041.28,1.797
2005-01-14T10:35:06:425,5079.875,-16.883,21041.28,1.797
2005-01-14T10:35:06:550,5080,-16.883,21479.64,1.797
2005-01-14T10:35:06:675,5080.125,-16.883,21479.64,1.797
2005-01-14T10:35:06:800,5080.25,-16.883,21041.28,1.797
2005-01-14T10:35:06:925,5080.375,-16.883,21041.28,1.797
2005-01-14T10:35:07:050,5080.5,-16.883,21479.64,1.797
2005-01-14T10:35:07:175,5080.625,-16.883,21479.64,1.797
2005-01-14T10:35:07:300,5080.75,-16.883,21041.28,1.797
2005-01-14T10:35:07:425,5080.875,-16.883,21041.28,1.797
2005-01-14T10:35:07:550,5081,-16.883,21479.64,1.781
2005-01-14T10:35:07:675,5081.125,-16.883,21479.64,1.781
2005-01-14T10:35:07:800,5081.25,-16.883,21041.28,1.797
2005-01-14T10:35:07:925,5081.375,-16.883,21041.28,1.797
2005-01-14T10:35:08:050,5081.5,-16.883,21479.64,1.797
2005-01-14T10:35:08:175,5081.625,-16.883,21479.64,1.797
2005-01-14T10:35:08:300,5081.75,-16.883,21041.28,1.781
2005-01-14T10:35:08:425,5081.875,-16.883,21041.28,1.781
2005-01-14T10:35:08:550,5082,-16.883,21479.64,1.781
2005-01-14T10:35:08:675,5082.125,-16.883,21479.64,1.781
2005-01-14T10:35:08:800,5082.25,-16.883,21041.28,1.781
2005-01-14T10:35:08:925,5082.375,-16.883,21041.28,1.781
2005-01-14T10:35:09:050,5082.5,-16.883,21041.28,1.781
2005-01-14T10:35:09:175,5082.625,-16.883,21041.28,1.781
2005-01-14T10:35:09:300,5082.75,-16.883,21041.28,1.797
2005-01-14T10:35:09:425,5082.875,-16.883,21041.28,1.797
2005-01-14T10:35:09:550,5083,-16.883,21479.64,1.797
2005-01-14T10:35:09:675,5083.125,-16.883,21479.64,1.797
2005-01-14T10:35:09:800,5083.25,-16.883,21041.28,1.781
2005-01-14T10:35:09:925,5083.375,-16.883,21041.28,1.781
2005-01-14T10:35:10:050,5083.5,-16.883,21041.28,1.781
2005-01-14T10:35:10:175,5083.625,-16.883,21041.28,1.781
2005-01-14T10:35:10:300,5083.75,-16.883,21041.28,1.781
2005-01-14T10:35:10:425,5083.875,-16.883,21041.28,1.781
2005-01-14T10:35:10:550,5084,-17.872,21041.28,1.797
2005-01-14T10:35:10:675,5084.125,-17.872,21041.28,1.797
2005-01-14T10:35:10:800,5084.25,-17.872,21041.28,1.797
2005-01-14T10:35:10:925,5084.375,-17.872,21041.28,1.797
2005-01-14T10:35:11:050,5084.5,-17.872,21479.64,1.797
2005-01-14T10:35:11:175,5084.625,-17.872,21479.64,1.797
2005-01-14T10:35:11:300,5084.75,-17.872,21041.28,1.797
2005-01-14T10:35:11:425,5084.875,-17.872,21041.28,1.797
2005-01-14T10:35:11:550,5085,-17.872,21041.28,1.797
2005-01-14T10:35:11:675,5085.125,-17.872,21041.28,1.797
2005-01-14T10:35:11:800,5085.25,-17.872,21041.28,1.797
2005-01-14T10:35:11:925,5085.375,-17.872,21041.28,1.797
2005-01-14T10:35:12:050,5085.5,-17.872,21041.28,1.797
2005-01-14T10:35:12:175,5085.625,-17.872,21041.28,1.797
2005-01-14T10:35:12:300,5085.75,-17.872,21041.28,1.797
2005-01-14T10:35:12:425,5085.875,-17.872,21041.28,1.797
2005-01-14T10:35:12:550,5086,-17.872,21041.28,1.781
2005-01-14T10:35:12:675,5086.125,-17.872,21041.28,1.781
2005-01-14T10:35:12:800,5086.25,-17.872,21041.28,1.781
2005-01-14T10:35:12:925,5086.375,-17.872,21041.28,1.781
2005-01-14T10:35:13:050,5086.5,-17.872,21041.28,1.797
2005-01-14T10:35:13:175,5086.625,-17.872,21041.28,1.797
2005-01-14T10:35:13:300,5086.75,-17.872,21041.28,1.797
2005-01-14T10:35:13:425,5086.875,-17.872,21041.28,1.797
2005-01-14T10:35:13:550,5087,-17.872,21041.28,1.781
2005-01-14T10:35:13:675,5087.125,-17.872,21041.28,1.781
2005-01-14T10:35:13:800,5087.25,-17.872,21041.28,1.797
2005-01-14T10:35:13:925,5087.375,-17.872,21041.28,1.797
2005-01-14T10:35:14:050,5087.5,-17.872,21041.28,1.797
2005-01-14T10:35:14:175,5087.625,-17.872,21041.28,1.797
2005-01-14T10:35:14:300,5087.75,-17.872,21041.28,1.797
2005-01-14T10:35:14:425,5087.875,-17.872,21041.28,1.797
2005-01-14T10:35:14:550,5088,-17.872,21041.28,1.781
2005-01-14T10:35:14:675,5088.125,-17.872,21041.28,1.781
2005-01-14T10:35:14:800,5088.25,-17.872,21041.28,1.781
2005-01-14T10:35:14:925,5088.375,-17.872,21041.28,1.781
2005-01-14T10:35:15:050,5088.5,-17.872,21041.28,1.781
2005-01-14T10:35:15:175,5088.625,-17.872,21041.28,1.781
2005-01-14T10:35:15:300,5088.75,-17.872,21041.28,1.797
2005-01-14T10:35:15:425,5088.875,-17.872,21041.28,1.797
2005-01-14T10:35:15:550,5089,-17.872,21041.28,1.781
2005-01-14T10:35:15:675,5089.125,-17.872,21041.28,1.781
2005-01-14T10:35:15:800,5089.25,-17.872,20602.92,1.781
2005-01-14T10:35:15:925,5089.375,-17.872,20602.92,1.781
2005-01-14T10:35:16:050,5089.5,-17.872,21041.28,1.781
2005-01-14T10:35:16:175,5089.625,-17.872,21041.28,1.781
2005-01-14T10:35:16:300,5089.75,-17.872,21041.28,1.781
2005-01-14T10:35:16:425,5089.875,-17.872,21041.28,1.781
2005-01-14T10:35:16:550,5090,-17.872,21041.28,1.781
2005-01-14T10:35:16:675,5090.125,-17.872,21041.28,1.781
2005-01-14T10:35:16:800,5090.25,-17.872,21041.28,1.781
2005-01-14T10:35:16:925,5090.375,-17.872,21041.28,1.781
2005-01-14T10:35:17:050,5090.5,-17.872,21041.28,1.781
2005-01-14T10:35:17:175,5090.625,-17.872,21041.28,1.781
2005-01-14T10:35:17:300,5090.75,-17.872,20602.92,1.781
2005-01-14T10:35:17:425,5090.875,-17.872,20602.92,1.781
2005-01-14T10:35:17:550,5091,-17.872,21041.28,1.781
2005-01-14T10:35:17:675,5091.125,-17.872,21041.28,1.781
2005-01-14T10:35:17:800,5091.25,-17.872,21041.28,1.781
2005-01-14T10:35:17:925,5091.375,-17.872,21041.28,1.781
2005-01-14T10:35:18:050,5091.5,-17.872,21041.28,1.781
2005-01-14T10:35:18:175,5091.625,-17.872,21041.28,1.781
2005-01-14T10:35:18:300,5091.75,-17.872,21479.64,1.813
2005-01-14T10:35:18:425,5091.875,-17.872,21479.64,1.813
2005-01-14T10:35:18:550,5092,-17.872,21479.64,1.829
2005-01-14T10:35:18:675,5092.125,-17.872,21479.64,1.829
2005-01-14T10:35:18:800,5092.25,-17.872,21479.64,1.813
2005-01-14T10:35:18:925,5092.375,-17.872,21479.64,1.813
2005-01-14T10:35:19:050,5092.5,-17.872,21041.28,1.797
2005-01-14T10:35:19:175,5092.625,-17.872,21041.28,1.797
2005-01-14T10:35:19:300,5092.75,-17.872,21041.28,1.797
2005-01-14T10:35:19:425,5092.875,-17.872,21041.28,1.797
2005-01-14T10:35:19:550,5093,-17.872,21041.28,1.797
2005-01-14T10:35:19:675,5093.125,-17.872,21041.28,1.797
2005-01-14T10:35:19:800,5093.25,-17.872,21479.64,1.797
2005-01-14T10:35:19:925,5093.375,-17.872,21479.64,1.797
2005-01-14T10:35:20:050,5093.5,-17.872,21479.64,1.813
2005-01-14T10:35:20:175,5093.625,-17.872,21479.64,1.813
2005-01-14T10:35:20:300,5093.75,-17.872,21479.64,1.813
2005-01-14T10:35:20:425,5093.875,-17.872,21479.64,1.813
2005-01-14T10:35:20:550,5094,-17.872,21041.28,1.797
2005-01-14T10:35:20:675,5094.125,-17.872,21041.28,1.797
2005-01-14T10:35:20:800,5094.25,-17.872,21041.28,1.797
2005-01-14T10:35:20:925,5094.375,-17.872,21041.28,1.797
2005-01-14T10:35:21:050,5094.5,-17.872,21041.28,1.813
2005-01-14T10:35:21:175,5094.625,-17.872,21041.28,1.813
2005-01-14T10:35:21:300,5094.75,-17.872,21041.28,1.813
2005-01-14T10:35:21:425,5094.875,-17.872,21041.28,1.813
2005-01-14T10:35:21:550,5095,-17.872,21041.28,1.813
2005-01-14T10:35:21:675,5095.125,-17.872,21041.28,1.813
2005-01-14T10:35:21:800,5095.25,-17.872,21041.28,1.813
2005-01-14T10:35:21:925,5095.375,-17.872,21041.28,1.813
2005-01-14T10:35:22:050,5095.5,-17.872,21041.28,1.813
2005-01-14T10:35:22:175,5095.625,-17.872,21041.28,1.813
2005-01-14T10:35:22:300,5095.75,-17.872,21041.28,1.813
2005-01-14T10:35:22:425,5095.875,-17.872,21041.28,1.813
2005-01-14T10:35:22:550,5096,-17.872,21041.28,1.813
2005-01-14T10:35:22:675,5096.125,-17.872,21041.28,1.813
2005-01-14T10:35:22:800,5096.25,-17.872,21041.28,1.813
2005-01-14T10:35:22:925,5096.375,-17.872,21041.28,1.813
2005-01-14T10:35:23:050,5096.5,-17.872,21041.28,1.733
2005-01-14T10:35:23:175,5096.625,-17.872,21041.28,1.733
2005-01-14T10:35:23:300,5096.75,-17.872,20602.92,1.717
2005-01-14T10:35:23:425,5096.875,-17.872,20602.92,1.717
2005-01-14T10:35:23:550,5097,-17.872,20602.92,1.701
2005-01-14T10:35:23:675,5097.125,-17.872,20602.92,1.701
2005-01-14T10:35:23:800,5097.25,-17.872,20602.92,1.717
2005-01-14T10:35:23:925,5097.375,-17.872,20602.92,1.717
2005-01-14T10:35:24:050,5097.5,-17.872,20602.92,1.701
2005-01-14T10:35:24:175,5097.625,-17.872,20602.92,1.701
2005-01-14T10:35:24:300,5097.75,-17.872,20602.92,1.669
2005-01-14T10:35:24:425,5097.875,-17.872,20602.92,1.669
2005-01-14T10:35:24:550,5098,-17.872,20602.92,1.653
2005-01-14T10:35:24:675,5098.125,-17.872,20602.92,1.653
2005-01-14T10:35:24:800,5098.25,-17.872,20164.56,1.637
2005-01-14T10:35:24:925,5098.375,-17.872,20164.56,1.637
2005-01-14T10:35:25:050,5098.5,-17.872,20164.56,1.653
2005-01-14T10:35:25:175,5098.625,-17.872,20164.56,1.653
2005-01-14T10:35:25:300,5098.75,-17.872,19726.2,1.653
2005-01-14T10:35:25:425,5098.875,-17.872,19726.2,1.653
2005-01-14T10:35:25:550,5099,-17.872,20164.56,1.653
2005-01-14T10:35:25:675,5099.125,-17.872,20164.56,1.653
2005-01-14T10:35:25:800,5099.25,-17.872,19726.2,1.669
2005-01-14T10:35:25:925,5099.375,-17.872,19726.2,1.669
2005-01-14T10:35:26:050,5099.5,-17.872,20164.56,1.669
2005-01-14T10:35:26:175,5099.625,-17.872,20164.56,1.669
2005-01-14T10:35:26:300,5099.75,-17.872,20164.56,1.669
2005-01-14T10:35:26:425,5099.875,-17.872,20164.56,1.669
2005-01-14T10:35:26:550,5100,-17.872,20164.56,1.669
2005-01-14T10:35:26:675,5100.125,-17.872,20164.56,1.669
2005-01-14T10:35:26:800,5100.25,-17.872,20164.56,1.669
2005-01-14T10:35:26:925,5100.375,-17.872,20164.56,1.669
2005-01-14T10:35:27:050,5100.5,-17.872,20164.56,1.653
2005-01-14T10:35:27:175,5100.625,-17.872,20164.56,1.653
2005-01-14T10:35:27:300,5100.75,-17.872,20164.56,1.669
2005-01-14T10:35:27:425,5100.875,-17.872,20164.56,1.669
2005-01-14T10:35:27:550,5101,-17.872,20164.56,1.669
2005-01-14T10:35:27:675,5101.125,-17.872,20164.56,1.669
2005-01-14T10:35:27:800,5101.25,-17.872,20164.56,1.669
2005-01-14T10:35:27:925,5101.375,-17.872,20164.56,1.669
2005-01-14T10:35:28:050,5101.5,-17.872,19726.2,1.653
2005-01-14T10:35:28:175,5101.625,-17.872,19726.2,1.653
2005-01-14T10:35:28:300,5101.75,-17.872,20164.56,1.669
2005-01-14T10:35:28:425,5101.875,-17.872,20164.56,1.669
2005-01-14T10:35:28:550,5102,-17.872,20164.56,1.653
2005-01-14T10:35:28:675,5102.125,-17.872,20164.56,1.653
2005-01-14T10:35:28:800,5102.25,-17.872,20164.56,1.669
2005-01-14T10:35:28:925,5102.375,-17.872,20164.56,1.669
2005-01-14T10:35:29:050,5102.5,-17.872,19726.2,1.669
2005-01-14T10:35:29:175,5102.625,-17.872,19726.2,1.669
2005-01-14T10:35:29:300,5102.75,-17.872,20164.56,1.653
2005-01-14T10:35:29:425,5102.875,-17.872,20164.56,1.653
2005-01-14T10:35:29:550,5103,-17.872,20164.56,1.653
2005-01-14T10:35:29:675,5103.125,-17.872,20164.56,1.653
2005-01-14T10:35:29:800,5103.25,-17.872,20164.56,1.637
2005-01-14T10:35:29:925,5103.375,-17.872,20164.56,1.637
2005-01-14T10:35:30:050,5103.5,-17.872,20164.56,1.653
2005-01-14T10:35:30:175,5103.625,-17.872,20164.56,1.653
2005-01-14T10:35:30:300,5103.75,-17.872,20164.56,1.637
2005-01-14T10:35:30:425,5103.875,-17.872,20164.56,1.637
2005-01-14T10:35:30:550,5104,-17.872,19726.2,1.653
2005-01-14T10:35:30:675,5104.125,-17.872,19726.2,1.653
2005-01-14T10:35:30:800,5104.25,-17.872,20602.92,1.685
2005-01-14T10:35:30:925,5104.375,-17.872,20602.92,1.685
2005-01-14T10:35:31:050,5104.5,-18.86,20602.92,1.669
2005-01-14T10:35:31:175,5104.625,-18.86,20602.92,1.669
2005-01-14T10:35:31:300,5104.75,-18.86,20602.92,1.669
2005-01-14T10:35:31:425,5104.875,-18.86,20602.92,1.669
2005-01-14T10:35:31:550,5105,-18.86,20602.92,1.669
2005-01-14T10:35:31:675,5105.125,-18.86,20602.92,1.669
2005-01-14T10:35:31:800,5105.25,-18.86,20602.92,1.669
2005-01-14T10:35:31:925,5105.375,-18.86,20602.92,1.669
2005-01-14T10:35:32:050,5105.5,-18.86,20602.92,1.669
2005-01-14T10:35:32:175,5105.625,-18.86,20602.92,1.669
2005-01-14T10:35:32:300,5105.75,-18.86,20164.56,1.669
2005-01-14T10:35:32:425,5105.875,-18.86,20164.56,1.669
2005-01-14T10:35:32:550,5106,-18.86,20164.56,1.669
2005-01-14T10:35:32:675,5106.125,-18.86,20164.56,1.669
2005-01-14T10:35:32:800,5106.25,-18.86,20164.56,1.669
2005-01-14T10:35:32:925,5106.375,-18.86,20164.56,1.669
2005-01-14T10:35:33:050,5106.5,-18.86,20164.56,1.669
2005-01-14T10:35:33:175,5106.625,-18.86,20164.56,1.669
2005-01-14T10:35:33:300,5106.75,-18.86,20164.56,1.669
2005-01-14T10:35:33:425,5106.875,-18.86,20164.56,1.669
2005-01-14T10:35:33:550,5107,-18.86,20164.56,1.669
2005-01-14T10:35:33:675,5107.125,-18.86,20164.56,1.669
2005-01-14T10:35:33:800,5107.25,-18.86,20164.56,1.669
2005-01-14T10:35:33:925,5107.375,-18.86,20164.56,1.669
2005-01-14T10:35:34:050,5107.5,-18.86,20164.56,1.669
2005-01-14T10:35:34:175,5107.625,-18.86,20164.56,1.669
2005-01-14T10:35:34:300,5107.75,-18.86,20164.56,1.669
2005-01-14T10:35:34:425,5107.875,-18.86,20164.56,1.669
2005-01-14T10:35:34:550,5108,-18.86,20164.56,1.669
2005-01-14T10:35:34:675,5108.125,-18.86,20164.56,1.669
2005-01-14T10:35:34:800,5108.25,-18.86,20164.56,1.669
2005-01-14T10:35:34:925,5108.375,-18.86,20164.56,1.669
2005-01-14T10:35:35:050,5108.5,-18.86,20164.56,1.669
2005-01-14T10:35:35:175,5108.625,-18.86,20164.56,1.669
2005-01-14T10:35:35:300,5108.75,-18.86,20164.56,1.685
2005-01-14T10:35:35:425,5108.875,-18.86,20164.56,1.685
2005-01-14T10:35:35:550,5109,-18.86,20164.56,1.685
2005-01-14T10:35:35:675,5109.125,-18.86,20164.56,1.685
2005-01-14T10:35:35:800,5109.25,-18.86,20164.56,1.669
2005-01-14T10:35:35:925,5109.375,-18.86,20164.56,1.669
2005-01-14T10:35:36:050,5109.5,-18.86,20164.56,1.669
2005-01-14T10:35:36:175,5109.625,-18.86,20164.56,1.669
