"         ""UTC_ABS_TIME""",ABS_TIME,ABS_SEC,NA,NA,NA,STREAM,SEQ_CNTR,TYPE,SHELL_P,INLET_T,H2CL_P,H2RES_P,H2_T,GC1_T,GC2_T,GC3_T,EC1_T,ACP_P,ACP_T,GMT_S,GMT2,GMT3,GMT4,GMT_US,GMT5,GMT6,GMT7,VALID1,VALID2,TYPE,SUBSWP,ABS_TIM2,ABS_TIM3,ABS_TIM1,SCN_CNT,START,END,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S140,S141,S142,T1A,T1B,T1C,T2A,T2B,T2C,T3A,T3B,T3C,T4A,T4B,T4C,T5A,T5B,T5C,SP1,SENS0A,SENS0B,SENS1A,SENS1B,SENS2A,SENS2B,SENS3A,SENS3B,SENS4A,SENS4B,SENS5A,SENS5B,SENS6A,SENS6B,SENS7A,SENS7B,SENS8A,SENS8B,SENSTTL1,SENSTTL2,METS,MET2,MET3,MET4,METUS,MET6,MET7,MET8,SEQCNTR1,SEQCNTR2,SP2,SP3,SP4,SP5,SP6,SP7,SP8,SP9,ID
2005-01-14T10:18:59.197,8652188,4118.438,0,0,0,       B,62186,   SWP,1.1748,65.11,2.2328,3.2347,25.77,31.97,30.81,44.78,23.99,0.2763,39.03,0,17,180,154,0,0,50,200,0,1,32,128,5,156,132,175,2,141,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,154,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,150,0,6,172,252,242,234,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:01.072,8652308,4120.313,0,0,0,       B,62187,   SWP,1.1748,65.11,2.2328,3.2347,25.77,31.97,30.81,44.78,23.99,0.2763,39.03,0,17,180,155,0,0,50,200,0,1,32,128,6,20,132,177,2,141,1,1,0,0,0,0,0,0,0,0,0,0,1,0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,24,12,160,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,155,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,152,0,4,196,180,242,235,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:02.947,8652428,4122.188,0,0,0,       B,62189,   SWP,1.1748,65.11,2.2328,3.2347,25.77,31.97,30.81,44.78,23.99,0.2763,39.03,0,17,180,157,0,0,50,200,0,1,32,128,6,140,132,179,2,141,10,4,0,0,0,0,0,0,0,0,0,0,0,5,107,24,0,0,1,0,0,0,0,0,0,0,0,0,30,13,166,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154,155,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,154,0,2,220,108,242,237,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:04.822,8652548,4124.063,0,0,0,       B,62191,   SWP,1.1748,65.11,2.2328,3.2347,25.77,31.97,30.81,44.78,23.99,0.2763,39.03,0,17,180,159,0,4,3,88,0,1,32,128,7,4,132,181,2,141,5,10,0,0,0,0,0,0,0,0,0,0,0,8,143,33,0,0,1,0,1,0,0,0,0,0,0,0,140,35,190,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,154,155,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,156,0,0,244,36,242,239,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:06.681,8652667,4125.922,0,0,0,       B,62193,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,161,0,4,3,88,0,1,32,128,7,123,132,183,2,141,3,4,0,0,0,0,0,0,0,0,0,0,0,7,144,37,0,0,0,1,2,0,0,0,0,0,1,0,83,43,189,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,154,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,157,0,14,17,19,242,241,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:08.556,8652787,4127.797,0,0,0,       B,62195,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,163,0,7,211,232,0,1,32,128,7,243,132,185,2,141,6,6,0,0,0,0,0,0,0,0,0,0,1,11,144,39,1,0,0,0,1,0,0,0,0,0,0,1,92,41,186,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,154,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,159,0,12,40,203,242,243,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:10.431,8652907,4129.672,0,0,0,       B,62197,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,165,0,7,211,232,0,1,32,128,8,107,132,187,2,141,7,9,0,0,0,0,0,0,0,0,0,2,0,4,145,46,0,0,1,0,0,0,0,0,0,0,2,0,88,37,192,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,155,154,162,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,161,0,10,64,131,242,245,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:12.431,8653035,4131.672,0,0,0,       B,62198,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,166,0,9,188,48,0,1,32,128,8,235,132,189,2,141,6,5,0,1,0,0,0,0,0,0,0,0,0,6,145,43,0,0,0,1,0,0,0,0,0,0,0,2,53,64,194,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,154,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,163,0,10,64,131,242,246,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:14.244,8653151,4133.484,0,0,0,       B,62200,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,168,0,9,188,48,0,1,32,128,9,95,132,191,2,141,9,5,0,1,0,0,0,0,0,0,0,0,3,4,143,41,0,0,1,0,0,0,0,0,0,0,0,1,59,48,192,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,154,154,154,162,161,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,165,0,7,100,23,242,248,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:16.119,8653271,4135.359,0,0,0,       B,62202,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,171,0,0,50,200,0,1,32,128,9,215,132,193,2,141,7,4,0,0,0,0,0,0,0,0,0,0,2,4,144,30,0,0,0,0,1,0,0,0,0,0,0,0,77,28,192,3,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,167,0,5,123,207,242,250,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:17.994,8653391,4137.234,0,0,0,       B,62204,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,173,0,0,50,200,0,1,32,128,10,79,132,195,2,141,3,11,0,0,0,0,0,0,0,0,0,0,0,3,78,26,0,0,0,2,3,0,0,0,0,0,0,0,19,9,160,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,154,154,161,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,169,0,3,147,135,242,252,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:19.869,8653511,4139.109,0,0,0,       B,62205,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,174,0,2,27,16,0,1,32,128,10,199,132,197,2,141,6,4,0,0,0,0,0,0,0,0,0,0,0,3,57,22,0,0,0,1,1,0,0,0,0,0,0,0,20,8,160,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,154,154,154,162,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,171,0,1,171,63,242,253,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:21.744,8653631,4140.984,0,0,0,       B,62207,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,176,0,4,3,88,0,1,32,128,11,63,132,199,2,141,4,11,0,1,0,0,0,0,0,0,0,0,0,4,97,23,0,0,0,0,2,0,0,0,0,0,0,0,19,11,162,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,154,154,155,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,172,0,15,5,55,242,255,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:23.588,8653749,4142.828,0,0,0,       B,62209,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,178,0,7,211,232,0,1,32,128,11,181,132,201,2,141,7,2,0,0,0,0,0,0,0,0,0,0,0,0,74,12,0,0,0,0,1,0,0,0,0,0,0,0,25,23,162,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154,154,154,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,174,0,12,162,221,243,1,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:25.494,8653871,4144.734,0,0,0,       B,62210,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,179,0,7,211,232,0,1,32,128,12,47,132,203,2,141,6,4,0,0,0,0,0,0,0,0,0,0,0,2,80,19,0,0,0,0,0,0,0,0,0,0,1,0,19,7,162,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,154,162,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,176,0,11,52,167,243,2,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:27.494,8653999,4146.734,0,0,0,       B,62212,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,181,0,7,211,232,0,1,32,128,12,175,132,205,2,141,2,2,0,0,0,0,0,0,0,0,0,0,1,3,89,23,0,0,0,0,1,0,0,0,0,0,0,0,30,24,163,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,154,154,154,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,178,0,11,52,167,243,4,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:29.306,8654115,4148.547,0,0,0,       B,62214,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,183,0,9,188,48,0,1,32,128,13,35,132,207,2,141,18,9,0,0,0,0,0,0,0,0,0,0,1,3,80,23,0,0,1,0,0,0,0,0,0,0,1,1,35,13,162,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,155,154,161,162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,180,0,8,88,59,243,6,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:34.931,8654475,4154.172,0,0,0,       B,62217,   SWP,1.1748,64.352,2.2328,3.2347,25.54,30.21,31.37,58.18,20.61,0.6822,38.84,0,17,180,187,0,0,50,200,0,1,32,128,14,139,132,213,2,141,9,3,0,0,0,0,0,0,0,0,0,0,0,4,121,30,0,0,0,0,5,0,0,0,0,0,0,1,51,20,169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,155,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,186,0,2,159,99,243,9,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:44.384,8655080,4163.625,0,0,0,       B,62225,   SWP,1.1748,63.755,2.2328,3.2347,25.93,31.37,30.98,65.57,20.61,0.3132,38.84,0,17,180,195,0,7,211,232,0,1,32,128,16,232,132,223,2,141,6,7,0,0,0,0,0,0,0,0,0,1,0,1,140,25,0,0,0,1,0,0,0,0,0,0,2,2,48,23,175,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,154,155,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,195,0,9,137,104,243,17,0,0,0,0,0,0,0,0,2
2005-01-14T10:19:53.759,8655680,4173,0,0,0,       B,62235,   SWP,1.1748,63.755,2.2328,3.2347,25.93,30.98,30.59,68.11,20.61,0.3132,38.84,0,17,180,206,0,2,27,16,0,1,32,128,19,64,132,233,2,141,11,12,0,0,0,0,0,0,0,0,0,1,0,4,122,40,0,0,0,0,1,0,0,0,0,0,0,0,63,25,177,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,155,154,161,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,205,0,0,0,0,243,27,0,0,0,0,0,0,0,0,2
2005-01-14T10:20:03.197,8656284,4182.438,0,0,0,       B,62243,   SWP,1.1748,63.755,2.2328,3.2347,25.93,30.98,30.59,68.11,20.61,0.3132,38.84,0,17,180,214,0,9,188,48,0,1,32,128,21,156,132,243,2,141,15,8,0,0,0,0,0,0,0,0,0,0,0,6,139,29,0,0,3,0,3,0,0,0,0,0,0,0,62,34,178,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,154,154,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,214,0,6,172,252,243,35,0,0,0,0,0,0,0,0,2
2005-01-14T10:20:31.431,8658091,4210.672,0,0,0,       B,62269,   SWP,1.1748,63.755,2.2328,3.2347,25.93,30.98,30.59,68.11,20.61,0.3132,38.84,0,17,180,242,0,7,211,232,0,1,32,128,28,171,132,17,2,141,6,13,0,0,0,0,0,0,0,0,0,0,1,9,141,33,0,0,0,1,5,0,0,0,0,0,0,0,62,34,180,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,155,154,161,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,242,0,10,64,131,243,61,0,0,0,0,0,0,0,0,2
2005-01-14T10:20:40.791,8658690,4220.031,0,0,0,       B,62278,   SWP,1.1748,63.166,2.2328,3.2347,25.93,31.37,30.59,69.44,20.61,0.3132,38.84,0,17,180,252,0,0,50,200,0,1,32,128,31,2,132,27,2,141,10,7,0,0,0,0,0,0,0,0,0,0,0,2,142,33,0,0,1,1,0,0,0,0,1,0,0,2,52,36,180,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,154,154,153,162,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,252,0,0,122,18,243,70,0,0,0,0,0,0,0,0,2
2005-01-14T10:20:50.228,8659294,4229.469,0,0,0,       B,62287,   SWP,1.1748,63.166,2.2328,3.2347,25.93,31.37,30.59,69.44,20.61,0.3132,38.84,0,17,181,5,0,7,208,0,0,1,32,128,33,94,132,37,2,141,9,7,0,0,0,0,0,0,0,0,0,0,1,3,141,42,0,2,1,0,2,0,0,0,0,0,0,0,67,25,180,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,154,154,160,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,5,0,7,39,14,243,79,0,0,0,0,0,0,0,0,2
2005-01-14T10:20:59.666,8659898,4238.906,0,0,0,       B,62295,   SWP,1.1748,63.166,2.2328,3.2347,25.93,31.37,30.59,69.44,20.61,0.3132,38.84,0,17,181,14,0,2,23,40,0,1,32,128,35,186,132,47,2,141,22,8,0,0,0,0,0,0,0,0,0,0,0,9,141,22,2,1,1,0,0,0,0,0,0,0,0,0,57,33,181,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,154,154,155,162,161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,14,0,13,212,10,243,87,0,0,0,0,0,0,0,0,2
